timestamp,server_id,cpu_percent,memory_percent,disk_percent,availability_percent,active_alert
2026-07-02T04:00,SRV-008,60.2,60.1,68.8,99.9,None
2026-07-02T05:00,SRV-009,43.5,73.4,65.7,99.9,None
2026-07-02T06:00,SRV-060,37.6,64.3,69.7,99.9,None
2026-07-02T07:00,SRV-009,36.5,58.1,43.5,99.9,None
2026-07-02T08:00,SRV-012,31.3,51.8,66.9,99.9,None
2026-07-02T09:00,SRV-050,45.4,62.9,85.8,99.9,None
2026-07-02T10:00,SRV-009,63.1,66.7,60.4,99.9,None
2026-07-02T11:00,SRV-058,76.4,66.5,68.2,99.9,None
2026-07-02T12:00,SRV-058,19.3,58.8,85.5,99.9,None
2026-07-02T13:00,SRV-047,9.1,54.1,58.6,99.9,None
2026-07-02T14:00,SRV-032,38.6,41.5,76.3,99.9,None
2026-07-02T15:00,SRV-019,29.9,56.4,64.3,99.9,None
2026-07-02T16:00,SRV-015,29.0,43.1,79.0,99.9,None
2026-07-02T17:00,SRV-010,53.0,59.5,60.2,99.9,None
2026-07-02T18:00,SRV-057,45.4,62.2,50.9,99.9,None
2026-07-02T19:00,SRV-046,30.5,73.3,61.5,99.9,None
2026-07-02T20:00,SRV-029,53.9,58.7,55.8,99.9,None
2026-07-02T21:00,SRV-051,22.4,76.0,66.1,99.9,None
2026-07-02T22:00,SRV-008,51.0,61.4,69.9,99.9,None
2026-07-02T23:00,SRV-054,32.1,87.9,75.6,99.9,None
2026-07-03T00:00,SRV-019,27.8,57.7,61.0,99.9,None
2026-07-03T01:00,SRV-035,50.9,71.6,100,99.9,Disk Capacity
2026-07-03T02:00,SRV-055,19.5,63.9,89.0,99.9,None
2026-07-03T03:00,SRV-045,46.6,43.2,64.9,99.9,None
2026-07-03T04:00,SRV-041,52.5,63.2,78.8,99.9,None
2026-07-03T05:00,SRV-039,42.9,85.4,55.5,99.9,None
2026-07-03T06:00,SRV-039,57.5,72.3,59.4,99.9,None
2026-07-03T07:00,SRV-054,55.6,86.5,75.7,99.9,None
2026-07-03T08:00,SRV-040,17.3,80.0,91.2,99.9,Disk Capacity
2026-07-03T09:00,SRV-053,19.3,40.0,47.3,0,None
2026-07-03T10:00,SRV-007,54.0,50.6,76.5,99.9,None
2026-07-03T11:00,SRV-046,52.5,49.5,50.4,99.9,None
2026-07-03T12:00,SRV-057,84.2,69.1,66.4,99.9,None
2026-07-03T13:00,SRV-048,18.5,69.2,70.1,99.9,None
2026-07-03T14:00,SRV-019,54.4,62.2,61.1,99.9,None
2026-07-03T15:00,SRV-005,56.5,47.1,47.0,99.9,None
2026-07-03T16:00,SRV-041,33.9,48.1,59.7,99.9,None
2026-07-03T17:00,SRV-023,25.7,48.1,67.7,99.9,None
2026-07-03T18:00,SRV-001,56.6,67.2,78.7,99.9,None
2026-07-03T19:00,SRV-032,34.6,66.9,56.9,99.9,None
2026-07-03T20:00,SRV-006,65.9,53.2,75.5,99.9,None
2026-07-03T21:00,SRV-007,58.6,41.1,77.2,99.9,None
2026-07-03T22:00,SRV-042,36.0,41.5,72.2,99.9,None
2026-07-03T23:00,SRV-060,46.8,25.6,89.6,99.9,None
2026-07-04T00:00,SRV-028,59.7,70.7,45.7,99.9,None
2026-07-04T01:00,SRV-038,48.4,56.4,53.5,99.9,None
2026-07-04T02:00,SRV-011,24.5,66.8,78.2,99.9,None
2026-07-04T03:00,SRV-035,46.1,60.6,75.5,99.9,None
2026-07-04T04:00,SRV-035,57.2,63.7,59.3,99.9,None
2026-07-04T05:00,SRV-016,66.9,50.7,74.7,99.9,None
2026-07-04T06:00,SRV-042,16.6,44.0,71.7,99.9,None
2026-07-04T07:00,SRV-010,51.1,85.0,82.5,99.9,None
2026-07-04T08:00,SRV-022,35.8,56.0,57.4,99.9,None
2026-07-04T09:00,SRV-028,70.9,38.5,63.1,99.9,None
2026-07-04T10:00,SRV-053,50.6,50.9,76.4,99.9,None
2026-07-04T11:00,SRV-058,59.7,62.3,61.3,99.9,None
2026-07-04T12:00,SRV-028,14.5,43.0,69.8,99.9,None
2026-07-04T13:00,SRV-052,57.5,57.6,63.7,99.9,None
2026-07-04T14:00,SRV-056,1,54.0,39.8,0,None
2026-07-04T15:00,SRV-035,63.1,48.5,69.6,99.9,None
2026-07-04T16:00,SRV-035,77.3,40.9,81.6,0,None
2026-07-04T17:00,SRV-030,62.4,59.0,59.5,99.9,None
2026-07-04T18:00,SRV-055,52.3,73.0,54.9,99.9,None
2026-07-04T19:00,SRV-049,45.1,81.0,84.4,99.9,None
2026-07-04T20:00,SRV-009,30.4,78.9,53.9,99.9,None
2026-07-04T21:00,SRV-001,44.6,59.0,63.8,99.9,None
2026-07-04T22:00,SRV-006,45.4,61.7,82.9,99.9,None
2026-07-04T23:00,SRV-019,69.6,50.1,55.6,99.9,None
2026-07-05T00:00,SRV-004,26.6,75.9,78.7,99.9,None
2026-07-05T01:00,SRV-031,19.5,75.3,77.3,99.9,None
2026-07-05T02:00,SRV-046,76.5,38.0,61.1,99.9,None
2026-07-05T03:00,SRV-025,20.6,44.4,80.4,99.9,None
2026-07-05T04:00,SRV-026,25.8,67.5,63.3,99.9,None
2026-07-05T05:00,SRV-025,65.6,47.2,66.7,99.9,None
2026-07-05T06:00,SRV-018,66.7,60.1,63.2,99.9,None
2026-07-05T07:00,SRV-019,49.9,99.4,56.1,99.9,None
2026-07-05T08:00,SRV-046,21.3,77.6,46.6,99.9,None
2026-07-05T09:00,SRV-054,10.2,63.1,70.5,99.9,None
2026-07-05T10:00,SRV-040,36.2,42.1,61.7,99.9,None
2026-07-05T11:00,SRV-027,53.2,65.0,69.8,99.9,None
2026-07-05T12:00,SRV-041,35.6,54.8,71.1,99.9,None
2026-07-05T13:00,SRV-003,40.3,79.4,75.9,99.9,None
2026-07-05T14:00,SRV-027,63.3,59.0,75.4,99.9,None
2026-07-05T15:00,SRV-014,54.5,44.0,47.7,99.9,None
2026-07-05T16:00,SRV-039,19.9,63.3,73.1,99.9,None
2026-07-05T17:00,SRV-033,31.9,54.8,57.0,99.9,None
2026-07-05T18:00,SRV-039,47.7,69.3,55.2,99.9,None
2026-07-05T19:00,SRV-025,55.4,59.5,93.5,99.9,Disk Capacity
2026-07-05T20:00,SRV-027,59.7,56.6,63.2,99.9,None
2026-07-05T21:00,SRV-002,75.2,62.7,64.3,99.9,None
2026-07-05T22:00,SRV-032,30.3,32.1,58.4,99.9,None
2026-07-05T23:00,SRV-010,51.4,51.1,81.9,99.9,None
2026-07-06T00:00,SRV-057,32.9,53.0,64.7,99.9,None
2026-07-06T01:00,SRV-003,15.7,66.6,51.0,99.9,None
2026-07-06T02:00,SRV-043,56.3,72.6,65.4,99.9,None
2026-07-06T03:00,SRV-025,35.4,61.3,57.8,99.9,None
2026-07-06T04:00,SRV-036,43.4,45.9,74.3,99.9,None
2026-07-06T05:00,SRV-042,23.2,59.5,71.9,99.9,None
2026-07-06T06:00,SRV-047,46.2,68.4,86.6,99.9,None
2026-07-06T07:00,SRV-025,21.3,37.3,56.2,99.9,None
2026-07-06T08:00,SRV-052,81.1,60.6,71.1,99.9,None
2026-07-06T09:00,SRV-053,43.7,48.9,63.1,99.9,None
2026-07-06T10:00,SRV-034,43.1,58.8,89.9,99.9,None
2026-07-06T11:00,SRV-003,29.1,68.0,83.3,99.9,None
2026-07-06T12:00,SRV-022,37.4,46.5,55.4,99.9,None
2026-07-06T13:00,SRV-012,73.9,54.6,65.3,99.9,None
2026-07-06T14:00,SRV-004,67.0,47.1,59.7,99.9,None
2026-07-06T15:00,SRV-050,28.1,50.0,71.6,99.9,None
2026-07-06T16:00,SRV-002,9.2,56.0,72.1,99.9,None
2026-07-06T17:00,SRV-034,49.5,84.8,77.6,99.9,None
2026-07-06T18:00,SRV-037,35.5,73.7,65.0,99.9,None
2026-07-06T19:00,SRV-001,28.9,80.9,49.0,99.9,None
2026-07-06T20:00,SRV-054,47.1,53.1,86.0,99.9,None
2026-07-06T21:00,SRV-044,38.5,60.1,59.2,99.9,None
2026-07-06T22:00,SRV-028,29.9,58.2,54.5,99.9,None
2026-07-06T23:00,SRV-007,48.9,16.5,55.4,99.9,None
2026-07-07T00:00,SRV-009,29.8,40.2,55.9,99.9,None
2026-07-07T01:00,SRV-042,45.0,81.8,71.5,99.9,None
2026-07-07T02:00,SRV-032,17.3,68.1,79.4,99.9,None
2026-07-07T03:00,SRV-058,54.2,71.0,78.5,99.9,None
2026-07-07T04:00,SRV-014,30.9,63.9,42.9,99.9,None
2026-07-07T05:00,SRV-002,31.1,76.6,77.2,99.9,None
2026-07-07T06:00,SRV-051,29.3,45.2,54.9,99.9,None
2026-07-07T07:00,SRV-028,56.0,41.4,73.7,99.9,None
2026-07-07T08:00,SRV-001,17.1,48.3,56.6,99.9,None
2026-07-07T09:00,SRV-053,47.9,53.6,74.9,99.9,None
2026-07-07T10:00,SRV-039,29.2,36.8,68.4,99.9,None
2026-07-07T11:00,SRV-038,41.9,58.7,78.5,99.9,None
2026-07-07T12:00,SRV-009,30.8,76.7,61.2,99.9,None
2026-07-07T13:00,SRV-039,43.3,65.5,57.9,99.9,None
2026-07-07T14:00,SRV-054,50.7,75.7,82.3,99.9,None
2026-07-07T15:00,SRV-060,36.4,79.2,76.3,99.9,None
2026-07-07T16:00,SRV-008,43.3,50.9,79.2,99.9,None
2026-07-07T17:00,SRV-038,36.2,60.2,72.2,99.9,None
2026-07-07T18:00,SRV-038,76.6,50.1,75.5,99.9,None
2026-07-07T19:00,SRV-035,29.6,37.8,74.2,99.9,None
2026-07-07T20:00,SRV-020,37.0,57.3,75.9,99.9,None
2026-07-07T21:00,SRV-046,29.8,48.7,62.3,99.9,None
2026-07-07T22:00,SRV-041,60.4,91.1,44.7,99.9,None
2026-07-07T23:00,SRV-030,27.8,79.0,67.2,99.9,None
2026-07-08T00:00,SRV-050,49.5,65.7,81.9,99.9,None
2026-07-08T01:00,SRV-041,62.4,79.5,69.4,99.9,None
2026-07-08T02:00,SRV-041,56.1,60.7,39.5,99.9,None
2026-07-08T03:00,SRV-042,21.4,51.1,64.0,99.9,None
2026-07-08T04:00,SRV-015,52.9,45.6,69.5,99.9,None
2026-07-08T05:00,SRV-025,50.8,60.2,71.1,99.9,None
2026-07-08T06:00,SRV-032,39.7,55.7,74.1,99.9,None
2026-07-08T07:00,SRV-025,52.6,48.8,57.8,99.9,None
2026-07-08T08:00,SRV-052,26.7,51.6,47.1,99.9,None
2026-07-08T09:00,SRV-002,48.1,53.7,57.9,99.9,None
2026-07-08T10:00,SRV-045,63.6,69.7,66.0,99.9,None
2026-07-08T11:00,SRV-039,59.7,47.7,77.1,99.9,None
2026-07-08T12:00,SRV-032,41.0,81.9,54.5,99.9,None
2026-07-08T13:00,SRV-042,36.4,46.2,94.8,99.9,Disk Capacity
2026-07-08T14:00,SRV-022,39.7,46.0,53.7,99.9,None
2026-07-08T15:00,SRV-043,10.3,64.2,57.9,99.9,None
2026-07-08T16:00,SRV-013,23.6,31.7,46.9,99.9,None
2026-07-08T17:00,SRV-055,40.7,62.8,96.2,99.9,Disk Capacity
2026-07-08T18:00,SRV-036,65.9,50.8,81.9,99.9,None
2026-07-08T19:00,SRV-026,15.1,66.7,55.3,99.9,None
2026-07-08T20:00,SRV-002,63.1,37.0,53.6,0,None
2026-07-08T21:00,SRV-033,45.7,68.1,62.2,99.9,None
2026-07-08T22:00,SRV-057,23.9,37.1,61.5,99.9,None
2026-07-08T23:00,SRV-017,33.9,48.5,91.1,99.9,Disk Capacity
2026-07-09T00:00,SRV-039,28.8,30.0,70.6,99.9,None
2026-07-09T01:00,SRV-020,42.8,55.8,71.8,99.9,None
2026-07-09T02:00,SRV-003,23.7,47.5,62.1,99.9,None
2026-07-09T03:00,SRV-004,48.3,46.3,70.5,99.9,None
2026-07-09T04:00,SRV-049,32.5,52.0,80.9,99.9,None
2026-07-09T05:00,SRV-048,47.7,49.7,68.4,99.9,None
2026-07-09T06:00,SRV-021,38.1,84.2,58.5,99.9,None
2026-07-09T07:00,SRV-016,62.9,54.7,66.9,99.9,None
2026-07-09T08:00,SRV-022,26.4,52.9,57.0,99.9,None
2026-07-09T09:00,SRV-041,63.4,100,69.1,99.9,None
2026-07-09T10:00,SRV-012,49.7,56.3,70.2,99.9,None
2026-07-09T11:00,SRV-059,54.5,46.5,70.1,99.9,None
2026-07-09T12:00,SRV-044,28.6,32.4,68.1,99.9,None
2026-07-09T13:00,SRV-022,16.9,68.2,87.8,99.9,None
2026-07-09T14:00,SRV-007,52.2,65.2,66.2,99.9,None
2026-07-09T15:00,SRV-011,45.5,50.2,72.5,99.9,None
2026-07-09T16:00,SRV-017,53.4,70.9,56.2,99.9,None
2026-07-09T17:00,SRV-023,7.0,61.7,70.5,99.9,None
2026-07-09T18:00,SRV-015,19.5,54.6,63.1,99.9,None
2026-07-09T19:00,SRV-006,27.1,56.5,88.1,99.9,None
2026-07-09T20:00,SRV-052,10.7,38.1,75.6,99.9,None
2026-07-09T21:00,SRV-031,48.4,40.8,44.6,99.9,None
2026-07-09T22:00,SRV-023,31.5,79.0,61.0,99.9,None
2026-07-09T23:00,SRV-027,16.2,64.3,73.8,99.9,None
2026-07-10T00:00,SRV-027,29.0,61.1,68.0,99.9,None
2026-07-10T01:00,SRV-055,50.1,69.2,73.4,99.9,None
2026-07-10T02:00,SRV-028,36.1,33.0,67.6,99.9,None
2026-07-10T03:00,SRV-007,11.5,65.3,79.2,99.9,None
2026-07-10T04:00,SRV-034,78.1,85.7,61.3,99.9,None
2026-07-10T05:00,SRV-040,27.1,72.4,62.8,99.9,None
2026-07-10T06:00,SRV-039,48.6,48.3,70.2,99.9,None
2026-07-10T07:00,SRV-022,29.2,73.3,64.0,99.9,None
2026-07-10T08:00,SRV-004,40.3,61.6,60.0,99.9,None
2026-07-10T09:00,SRV-010,63.8,64.7,64.9,99.9,None
2026-07-10T10:00,SRV-047,30.7,63.3,77.7,99.9,None
2026-07-10T11:00,SRV-014,1,55.9,76.5,99.9,None
2026-07-10T12:00,SRV-059,1,45.0,64.0,99.9,None
2026-07-10T13:00,SRV-043,57.4,55.8,74.7,99.9,None
2026-07-10T14:00,SRV-039,49.3,44.1,52.2,99.9,None
2026-07-10T15:00,SRV-012,68.5,60.4,59.4,99.9,None
2026-07-10T16:00,SRV-009,11.8,62.6,55.4,99.9,None
2026-07-10T17:00,SRV-005,49.2,68.4,74.9,99.9,None
2026-07-10T18:00,SRV-048,38.9,69.3,79.5,99.9,None
2026-07-10T19:00,SRV-042,28.6,53.1,80.2,99.9,None
2026-07-10T20:00,SRV-015,48.5,54.8,85.0,99.9,None
2026-07-10T21:00,SRV-038,48.2,50.5,68.6,99.9,None
2026-07-10T22:00,SRV-021,52.1,58.8,42.8,99.9,None
2026-07-10T23:00,SRV-039,19.8,80.7,86.5,99.9,None
2026-07-11T00:00,SRV-052,60.2,64.5,76.9,99.9,None
2026-07-11T01:00,SRV-010,25.2,55.5,63.4,99.9,None
2026-07-11T02:00,SRV-033,8.7,59.9,71.0,99.9,None
2026-07-11T03:00,SRV-026,48.8,52.6,66.1,99.9,None
2026-07-11T04:00,SRV-014,33.7,43.5,47.4,99.9,None
2026-07-11T05:00,SRV-037,45.1,41.6,66.9,0,None
2026-07-11T06:00,SRV-042,32.8,86.2,66.6,99.9,None
2026-07-11T07:00,SRV-056,7.6,61.8,76.7,99.9,None
2026-07-11T08:00,SRV-001,46.1,49.3,79.8,99.9,None
2026-07-11T09:00,SRV-034,61.0,58.7,82.0,99.9,None
2026-07-11T10:00,SRV-057,51.8,92.6,52.0,99.9,None
2026-07-11T11:00,SRV-021,13.7,41.5,67.8,99.9,None
2026-07-11T12:00,SRV-016,38.7,54.2,88.9,99.9,None
2026-07-11T13:00,SRV-018,43.7,38.8,78.0,99.9,None
2026-07-11T14:00,SRV-020,26.3,44.8,66.5,99.9,None
2026-07-11T15:00,SRV-033,28.8,62.9,70.7,99.9,None
2026-07-11T16:00,SRV-036,32.0,44.0,89.9,99.9,None
2026-07-11T17:00,SRV-016,57.9,58.5,79.6,99.9,None
2026-07-11T18:00,SRV-020,42.7,59.0,69.7,99.9,None
2026-07-11T19:00,SRV-051,68.2,58.3,71.0,99.9,None
2026-07-11T20:00,SRV-013,39.1,52.5,68.2,99.9,None
2026-07-11T21:00,SRV-050,24.2,51.1,61.5,99.9,None
2026-07-11T22:00,SRV-016,15.7,52.7,60.6,99.9,None
2026-07-11T23:00,SRV-016,18.4,56.5,51.8,99.9,None
2026-07-12T00:00,SRV-033,29.1,51.0,54.3,99.9,None
2026-07-12T01:00,SRV-002,43.8,54.3,71.9,99.9,None
2026-07-12T02:00,SRV-007,50.9,19.6,79.3,99.9,None
2026-07-12T03:00,SRV-018,31.7,29.8,59.0,99.9,None
2026-07-12T04:00,SRV-042,25.7,32.8,64.8,99.9,None
2026-07-12T05:00,SRV-034,52.3,40.4,82.8,99.9,None
2026-07-12T06:00,SRV-038,42.5,37.1,71.1,99.9,None
2026-07-12T07:00,SRV-024,27.4,43.1,74.5,99.9,None
2026-07-12T08:00,SRV-023,24.3,81.7,57.3,99.9,None
2026-07-12T09:00,SRV-016,30.4,35.3,75.3,99.9,None
2026-07-12T10:00,SRV-045,42.7,40.3,62.3,99.9,None
2026-07-12T11:00,SRV-038,47.0,53.7,72.5,99.9,None
2026-07-12T12:00,SRV-049,61.5,28.1,60.1,99.9,None
2026-07-12T13:00,SRV-024,46.6,41.4,68.5,99.9,None
2026-07-12T14:00,SRV-055,54.3,44.3,59.4,99.9,None
2026-07-12T15:00,SRV-009,97.0,62.5,85.1,99.9,High CPU
2026-07-12T16:00,SRV-019,19.2,24.8,61.2,99.9,None
2026-07-12T17:00,SRV-012,72.0,47.9,68.3,99.9,None
2026-07-12T18:00,SRV-019,50.3,55.8,72.3,99.9,None
2026-07-12T19:00,SRV-020,24.5,68.3,83.9,99.9,None
2026-07-12T20:00,SRV-019,33.2,57.5,56.2,99.9,None
2026-07-12T21:00,SRV-057,55.4,68.4,63.7,99.9,None
2026-07-12T22:00,SRV-017,28.6,67.4,79.8,99.9,None
2026-07-12T23:00,SRV-031,39.4,67.4,64.3,99.9,None
2026-07-13T00:00,SRV-050,43.4,57.7,66.5,99.9,None
2026-07-13T01:00,SRV-059,54.5,48.4,58.6,99.9,None
2026-07-13T02:00,SRV-054,56.6,64.5,87.7,99.9,None
2026-07-13T03:00,SRV-046,37.4,78.1,66.8,99.9,None
2026-07-13T04:00,SRV-011,35.8,58.6,63.9,99.9,None
2026-07-13T05:00,SRV-059,53.2,56.7,79.6,99.9,None
2026-07-13T06:00,SRV-010,35.5,55.0,62.0,99.9,None
2026-07-13T07:00,SRV-031,44.8,65.0,73.5,99.9,None
2026-07-13T08:00,SRV-008,19.5,64.6,80.1,99.9,None
2026-07-13T09:00,SRV-053,40.7,35.6,70.2,99.9,None
2026-07-13T10:00,SRV-047,49.2,34.6,55.4,99.9,None
2026-07-13T11:00,SRV-019,13.7,43.7,61.6,99.9,None
2026-07-13T12:00,SRV-021,61.2,83.6,72.8,99.9,None
2026-07-13T13:00,SRV-055,47.7,46.6,73.9,99.9,None
2026-07-13T14:00,SRV-034,40.2,39.0,62.6,99.9,None
2026-07-13T15:00,SRV-001,40.2,42.1,73.7,99.9,None
2026-07-13T16:00,SRV-044,63.9,34.2,58.7,99.9,None
2026-07-13T17:00,SRV-027,75.0,60.1,73.1,99.9,None
2026-07-13T18:00,SRV-024,51.8,43.8,78.5,99.9,None
2026-07-13T19:00,SRV-027,74.5,41.1,58.6,99.9,None
2026-07-13T20:00,SRV-059,35.6,55.9,45.4,99.9,None
2026-07-13T21:00,SRV-045,25.0,52.7,51.2,99.9,None
2026-07-13T22:00,SRV-004,3.3,84.0,69.9,99.9,None
2026-07-13T23:00,SRV-042,46.9,65.8,55.4,99.9,None
2026-07-14T00:00,SRV-032,23.5,79.8,66.0,99.9,None
2026-07-14T01:00,SRV-045,33.6,69.6,93.4,99.9,Disk Capacity
2026-07-14T02:00,SRV-016,64.0,67.6,58.7,99.9,None
2026-07-14T03:00,SRV-055,39.6,80.0,73.2,99.9,None
2026-07-14T04:00,SRV-016,31.4,59.3,61.7,99.9,None
2026-07-14T05:00,SRV-022,53.8,44.3,67.8,99.9,None
2026-07-14T06:00,SRV-053,60.3,41.3,81.1,99.9,None
2026-07-14T07:00,SRV-010,30.7,46.0,69.1,99.9,None
2026-07-14T08:00,SRV-039,35.2,51.8,54.6,99.9,None
2026-07-14T09:00,SRV-029,83.2,60.1,63.7,99.9,None
2026-07-14T10:00,SRV-048,51.2,75.5,80.2,99.9,None
2026-07-14T11:00,SRV-058,24.4,68.9,65.1,99.9,None
2026-07-14T12:00,SRV-027,73.3,38.6,82.7,99.9,None
2026-07-14T13:00,SRV-013,59.4,54.6,69.8,99.9,None
2026-07-14T14:00,SRV-026,44.6,78.1,64.6,99.9,None
2026-07-14T15:00,SRV-050,48.4,45.6,64.5,99.9,None
2026-07-14T16:00,SRV-025,43.2,62.8,69.2,99.9,None
2026-07-14T17:00,SRV-039,80.2,40.1,78.4,99.9,None
2026-07-14T18:00,SRV-040,64.9,63.7,64.6,99.9,None
2026-07-14T19:00,SRV-038,27.5,50.1,66.5,99.9,None
2026-07-14T20:00,SRV-047,93.2,66.7,49.6,99.9,High CPU
2026-07-14T21:00,SRV-030,18.8,32.2,70.2,99.9,None
2026-07-14T22:00,SRV-042,80.7,46.6,55.5,99.9,None
2026-07-14T23:00,SRV-014,52.5,62.5,84.3,99.9,None
2026-07-15T00:00,SRV-028,22.4,63.0,77.0,99.9,None
2026-07-15T01:00,SRV-019,57.5,81.2,65.0,99.9,None
2026-07-15T02:00,SRV-009,26.8,40.5,65.3,99.9,None
2026-07-15T03:00,SRV-040,1,31.8,64.6,99.9,None
2026-07-15T04:00,SRV-052,48.8,43.6,74.5,99.9,None
2026-07-15T05:00,SRV-021,36.0,57.1,69.9,99.9,None
2026-07-15T06:00,SRV-007,32.8,47.6,66.8,99.9,None
2026-07-15T07:00,SRV-056,57.0,63.3,62.4,99.9,None
2026-07-15T08:00,SRV-002,50.0,68.1,75.2,0,None
2026-07-15T09:00,SRV-039,13.9,52.5,79.6,99.9,None
2026-07-15T10:00,SRV-006,63.7,74.5,64.1,99.9,None
2026-07-15T11:00,SRV-018,45.0,85.0,69.1,99.9,None
2026-07-15T12:00,SRV-020,30.2,58.3,49.8,99.9,None
2026-07-15T13:00,SRV-030,35.1,70.6,70.5,99.9,None
2026-07-15T14:00,SRV-020,71.0,19.3,61.3,99.9,None
2026-07-15T15:00,SRV-053,18.9,70.8,89.5,99.9,None
2026-07-15T16:00,SRV-053,42.8,54.5,71.7,99.9,None
2026-07-15T17:00,SRV-012,58.8,57.9,51.9,99.9,None
2026-07-15T18:00,SRV-041,54.9,55.0,59.3,99.9,None
2026-07-15T19:00,SRV-060,53.9,78.3,67.9,99.9,None
2026-07-15T20:00,SRV-037,34.5,66.9,56.4,99.9,None
2026-07-15T21:00,SRV-005,57.6,44.8,57.4,99.9,None
2026-07-15T22:00,SRV-039,26.8,32.5,73.6,99.9,None
2026-07-15T23:00,SRV-018,11.7,41.1,48.5,99.9,None
2026-07-16T00:00,SRV-025,32.0,62.3,67.7,99.9,None
2026-07-16T01:00,SRV-052,27.7,52.4,81.8,99.9,None
2026-07-16T02:00,SRV-016,41.1,75.0,92.1,99.9,Disk Capacity
2026-07-16T03:00,SRV-028,69.1,67.4,62.7,99.9,None
2026-07-16T04:00,SRV-028,44.8,44.0,65.7,99.9,None
2026-07-16T05:00,SRV-012,56.3,42.5,79.1,99.9,None
2026-07-16T06:00,SRV-022,31.1,71.6,74.3,99.9,None
2026-07-16T07:00,SRV-056,74.0,34.7,94.5,99.9,Disk Capacity
2026-07-16T08:00,SRV-041,60.0,47.6,59.6,99.9,None
2026-07-16T09:00,SRV-059,30.0,37.0,70.2,0,None
2026-07-16T10:00,SRV-037,7.0,72.4,76.8,99.9,None
2026-07-16T11:00,SRV-021,28.6,34.9,54.4,99.9,None
2026-07-16T12:00,SRV-022,61.1,62.6,72.7,0,None
2026-07-16T13:00,SRV-049,21.3,41.2,59.3,99.9,None
2026-07-16T14:00,SRV-036,22.2,57.1,100,99.9,Disk Capacity
2026-07-16T15:00,SRV-040,21.0,44.4,53.9,99.9,None
2026-07-16T16:00,SRV-028,20.3,66.6,60.9,99.9,None
2026-07-16T17:00,SRV-045,33.0,76.3,79.6,99.9,None
2026-07-16T18:00,SRV-002,67.1,36.3,64.4,99.9,None
2026-07-16T19:00,SRV-040,44.4,52.2,69.8,99.9,None
2026-07-16T20:00,SRV-049,46.8,75.8,76.4,99.9,None
2026-07-16T21:00,SRV-029,1,70.0,75.2,99.9,None
2026-07-16T22:00,SRV-027,27.4,63.5,65.2,99.9,None
2026-07-16T23:00,SRV-028,36.1,79.4,61.7,99.9,None
2026-07-17T00:00,SRV-043,35.9,76.6,66.7,99.9,None
2026-07-17T01:00,SRV-014,30.8,72.1,65.8,99.9,None
2026-07-17T02:00,SRV-028,27.7,51.9,95.7,99.9,Disk Capacity
2026-07-17T03:00,SRV-049,4.4,76.2,58.7,99.9,None
2026-07-17T04:00,SRV-027,56.7,42.6,81.1,99.9,None
2026-07-17T05:00,SRV-009,35.4,69.3,50.2,99.9,None
2026-07-17T06:00,SRV-012,47.4,42.6,49.6,99.9,None
2026-07-17T07:00,SRV-058,47.0,50.0,79.4,99.9,None
2026-07-17T08:00,SRV-003,51.0,46.9,86.0,99.9,None
2026-07-17T09:00,SRV-021,38.6,96.5,35.8,99.9,None
2026-07-17T10:00,SRV-012,43.3,27.5,56.2,99.9,None
2026-07-17T11:00,SRV-027,95.6,58.8,58.9,99.9,High CPU
2026-07-17T12:00,SRV-037,43.0,82.9,83.3,99.9,None
2026-07-17T13:00,SRV-013,14.0,51.8,78.0,99.9,None
2026-07-17T14:00,SRV-054,68.6,71.0,71.9,99.9,None
2026-07-17T15:00,SRV-025,34.0,52.9,65.0,99.9,None
2026-07-17T16:00,SRV-042,49.8,82.4,59.1,99.9,None
2026-07-17T17:00,SRV-059,25.4,73.9,54.1,99.9,None
2026-07-17T18:00,SRV-034,27.5,70.0,77.2,99.9,None
2026-07-17T19:00,SRV-004,30.8,81.4,61.3,99.9,None
2026-07-17T20:00,SRV-020,36.7,48.6,57.9,99.9,None
2026-07-17T21:00,SRV-025,31.7,57.6,48.9,99.9,None
2026-07-17T22:00,SRV-035,83.6,74.8,71.8,99.9,None
2026-07-17T23:00,SRV-006,58.3,29.5,71.4,99.9,None
2026-07-18T00:00,SRV-029,67.5,38.8,75.7,99.9,None
2026-07-18T01:00,SRV-030,32.0,42.6,71.0,99.9,None
2026-07-18T02:00,SRV-057,50.9,66.5,56.4,99.9,None
2026-07-18T03:00,SRV-033,56.0,33.2,50.7,99.9,None
2026-07-18T04:00,SRV-039,21.0,59.3,74.5,99.9,None
2026-07-18T05:00,SRV-040,1,56.3,77.8,99.9,None
2026-07-18T06:00,SRV-019,57.1,37.9,75.2,99.9,None
2026-07-18T07:00,SRV-048,54.9,46.9,70.3,99.9,None
2026-07-18T08:00,SRV-002,72.6,51.8,54.7,99.9,None
2026-07-18T09:00,SRV-019,45.0,88.0,71.8,99.9,None
2026-07-18T10:00,SRV-056,22.0,60.1,82.1,99.9,None
2026-07-18T11:00,SRV-020,53.8,69.1,73.5,99.9,None
2026-07-18T12:00,SRV-014,34.9,49.6,65.0,99.9,None
2026-07-18T13:00,SRV-046,37.7,86.0,74.7,99.9,None
2026-07-18T14:00,SRV-051,26.7,66.2,67.0,99.9,None
2026-07-18T15:00,SRV-047,31.9,57.1,76.9,99.9,None
2026-07-18T16:00,SRV-052,28.8,77.0,60.7,99.9,None
