timestamp,cloud,resource_id,metric,value,threshold,status
2026-01-04T18:30:00,AWS,R-00164,DiskPercent,1.46,80,Warning
2026-01-04T18:45:00,AWS,R-00006,DiskPercent,7.13,80,OK
2026-01-04T19:00:00,AWS,R-00270,LatencyMs,85.78,80,Warning
2026-01-04T19:15:00,AWS,R-00077,LatencyMs,95.63,80,OK
2026-01-04T19:30:00,Azure,R-00138,MemoryPercent,63.36,80,OK
2026-01-04T19:45:00,Azure,R-00264,MemoryPercent,7.34,80,Warning
2026-01-04T20:00:00,AWS,R-00135,MemoryPercent,75.57,80,OK
2026-01-04T20:15:00,Azure,R-00455,LatencyMs,86.26,80,OK
2026-01-04T20:30:00,Azure,R-00317,CPUPercent,77.39,80,OK
2026-01-04T20:45:00,AWS,R-00013,DiskPercent,22.5,80,OK
2026-01-04T21:00:00,Azure,R-00191,DiskPercent,23.84,80,OK
2026-01-04T21:15:00,AWS,R-00370,CPUPercent,28.7,80,Warning
2026-01-04T21:30:00,Azure,R-00093,MemoryPercent,47.16,80,OK
2026-01-04T21:45:00,AWS,R-00413,DiskPercent,59.07,80,OK
2026-01-04T22:00:00,AWS,R-00203,DiskPercent,33.24,80,Warning
2026-01-04T22:15:00,Azure,R-00362,DiskPercent,96.79,80,OK
2026-01-04T22:30:00,AWS,R-00319,CPUPercent,66.91,80,OK
2026-01-04T22:45:00,Azure,R-00419,CPUPercent,68.9,80,OK
2026-01-04T23:00:00,AWS,R-00068,MemoryPercent,47.25,80,OK
2026-01-04T23:15:00,Azure,R-00008,LatencyMs,61.55,80,OK
2026-01-04T23:30:00,AWS,R-00277,LatencyMs,78.23,80,Warning
2026-01-04T23:45:00,AWS,R-00387,CPUPercent,72.29,80,OK
2026-01-05T00:00:00,AWS,R-00422,CPUPercent,55.73,80,OK
2026-01-05T00:15:00,Azure,R-00281,CPUPercent,7.47,80,OK
2026-01-05T00:30:00,Azure,R-00285,MemoryPercent,89.83,80,Warning
2026-01-05T00:45:00,AWS,R-00221,LatencyMs,82.71,80,OK
2026-01-05T01:00:00,Azure,R-00452,MemoryPercent,73.72,80,OK
2026-01-05T01:15:00,Azure,R-00345,LatencyMs,76.82,80,OK
2026-01-05T01:30:00,Azure,R-00431,LatencyMs,31.49,80,OK
2026-01-05T01:45:00,AWS,R-00411,LatencyMs,62.75,80,OK
2026-01-05T02:00:00,AWS,R-00340,DiskPercent,57.09,80,Warning
2026-01-05T02:15:00,Azure,R-00186,MemoryPercent,14.45,80,OK
2026-01-05T02:30:00,Azure,R-00197,MemoryPercent,78.33,80,OK
2026-01-05T02:45:00,AWS,R-00371,LatencyMs,30.89,80,OK
2026-01-05T03:00:00,Azure,R-00193,LatencyMs,7.42,80,OK
2026-01-05T03:15:00,AWS,R-00428,MemoryPercent,57.85,80,OK
2026-01-05T03:30:00,Azure,R-00296,CPUPercent,77.75,80,OK
2026-01-05T03:45:00,AWS,R-00427,DiskPercent,61.83,80,OK
2026-01-05T04:00:00,Azure,R-00172,MemoryPercent,28.95,80,OK
2026-01-05T04:15:00,Azure,R-00249,LatencyMs,32.19,80,OK
2026-01-05T04:30:00,AWS,R-00322,DiskPercent,19.7,80,OK
2026-01-05T04:45:00,AWS,R-00491,CPUPercent,82.12,80,Warning
2026-01-05T05:00:00,Azure,R-00232,CPUPercent,50.8,80,OK
2026-01-05T05:15:00,Azure,R-00202,MemoryPercent,91.87,80,OK
2026-01-05T05:30:00,AWS,R-00128,CPUPercent,24.83,80,OK
2026-01-05T05:45:00,AWS,R-00378,CPUPercent,75.44,80,OK
2026-01-05T06:00:00,AWS,R-00188,MemoryPercent,31.35,80,OK
2026-01-05T06:15:00,AWS,R-00155,LatencyMs,22.84,80,OK
2026-01-05T06:30:00,AWS,R-00391,CPUPercent,1.51,80,OK
2026-01-05T06:45:00,Azure,R-00182,MemoryPercent,71.7,80,OK
2026-01-05T07:00:00,Azure,R-00284,LatencyMs,18.98,80,OK
2026-01-05T07:15:00,Azure,R-00442,MemoryPercent,67.6,80,Warning
2026-01-05T07:30:00,Azure,R-00428,LatencyMs,30.48,80,Warning
2026-01-05T07:45:00,Azure,R-00177,DiskPercent,42.3,80,OK
2026-01-05T08:00:00,AWS,R-00460,LatencyMs,54.0,80,OK
2026-01-05T08:15:00,AWS,R-00446,LatencyMs,4.19,80,OK
2026-01-05T08:30:00,AWS,R-00008,LatencyMs,6.04,80,OK
2026-01-05T08:45:00,Azure,R-00083,MemoryPercent,75.25,80,OK
2026-01-05T09:00:00,Azure,R-00470,CPUPercent,25.84,80,Warning
2026-01-05T09:15:00,AWS,R-00388,CPUPercent,37.71,80,OK
2026-01-05T09:30:00,Azure,R-00335,LatencyMs,41.18,80,OK
2026-01-05T09:45:00,AWS,R-00045,CPUPercent,12.54,80,OK
2026-01-05T10:00:00,Azure,R-00046,MemoryPercent,6.13,80,OK
2026-01-05T10:15:00,Azure,R-00147,LatencyMs,81.05,80,Warning
2026-01-05T10:30:00,Azure,R-00236,MemoryPercent,46.67,80,Warning
2026-01-05T10:45:00,Azure,R-00204,CPUPercent,13.14,80,OK
2026-01-05T11:00:00,Azure,R-00234,DiskPercent,72.48,80,Warning
2026-01-05T11:15:00,AWS,R-00146,LatencyMs,73.57,80,OK
2026-01-05T11:30:00,Azure,R-00069,CPUPercent,9.2,80,OK
2026-01-05T11:45:00,Azure,R-00446,LatencyMs,89.25,80,OK
2026-01-05T12:00:00,Azure,R-00096,MemoryPercent,17.14,80,OK
2026-01-05T12:15:00,Azure,R-00118,DiskPercent,11.54,80,Warning
2026-01-05T12:30:00,AWS,R-00229,LatencyMs,65.08,80,OK
2026-01-05T12:45:00,Azure,R-00375,DiskPercent,95.88,80,OK
2026-01-05T13:00:00,AWS,R-00475,LatencyMs,93.34,80,Warning
2026-01-05T13:15:00,Azure,R-00132,LatencyMs,37.27,80,Warning
2026-01-05T13:30:00,AWS,R-00345,MemoryPercent,40.94,80,OK
2026-01-05T13:45:00,AWS,R-00460,CPUPercent,53.39,80,OK
2026-01-05T14:00:00,Azure,R-00469,MemoryPercent,49.8,80,OK
2026-01-05T14:15:00,Azure,R-00192,CPUPercent,92.63,80,OK
2026-01-05T14:30:00,AWS,R-00443,MemoryPercent,1.41,80,OK
2026-01-05T14:45:00,Azure,R-00458,LatencyMs,61.31,80,OK
2026-01-05T15:00:00,AWS,R-00036,MemoryPercent,91.41,80,OK
2026-01-05T15:15:00,AWS,R-00073,LatencyMs,2.38,80,OK
2026-01-05T15:30:00,AWS,R-00319,MemoryPercent,45.89,80,OK
2026-01-05T15:45:00,Azure,R-00434,DiskPercent,34.81,80,OK
2026-01-05T16:00:00,Azure,R-00287,CPUPercent,98.56,80,OK
2026-01-05T16:15:00,AWS,R-00340,MemoryPercent,32.09,80,Warning
2026-01-05T16:30:00,Azure,R-00027,MemoryPercent,1.89,80,OK
2026-01-05T16:45:00,Azure,R-00319,CPUPercent,34.42,80,OK
2026-01-05T17:00:00,Azure,R-00024,DiskPercent,80.88,80,Warning
2026-01-05T17:15:00,AWS,R-00189,DiskPercent,21.73,80,OK
2026-01-05T17:30:00,Azure,R-00332,CPUPercent,96.67,80,Warning
2026-01-05T17:45:00,AWS,R-00200,LatencyMs,90.7,80,OK
2026-01-05T18:00:00,AWS,R-00303,CPUPercent,73.54,80,OK
2026-01-05T18:15:00,AWS,R-00446,DiskPercent,90.06,80,Warning
2026-01-05T18:30:00,Azure,R-00166,DiskPercent,37.62,80,Warning
2026-01-05T18:45:00,AWS,R-00457,LatencyMs,88.98,80,OK
2026-01-05T19:00:00,Azure,R-00339,CPUPercent,83.0,80,OK
2026-01-05T19:15:00,AWS,R-00360,LatencyMs,90.12,80,OK
2026-01-05T19:30:00,Azure,R-00315,DiskPercent,60.94,80,OK
2026-01-05T19:45:00,AWS,R-00359,CPUPercent,86.78,80,OK
2026-01-05T20:00:00,AWS,R-00186,DiskPercent,13.65,80,Warning
2026-01-05T20:15:00,AWS,R-00264,MemoryPercent,11.91,80,OK
2026-01-05T20:30:00,AWS,R-00098,MemoryPercent,40.76,80,OK
2026-01-05T20:45:00,AWS,R-00295,MemoryPercent,39.42,80,OK
2026-01-05T21:00:00,Azure,R-00016,LatencyMs,54.04,80,Warning
2026-01-05T21:15:00,Azure,R-00122,MemoryPercent,67.04,80,Warning
2026-01-05T21:30:00,Azure,R-00259,CPUPercent,53.91,80,OK
2026-01-05T21:45:00,Azure,R-00374,LatencyMs,7.9,80,OK
2026-01-05T22:00:00,AWS,R-00336,MemoryPercent,40.02,80,OK
2026-01-05T22:15:00,Azure,R-00005,LatencyMs,14.91,80,OK
2026-01-05T22:30:00,Azure,R-00005,LatencyMs,40.13,80,Warning
2026-01-05T22:45:00,Azure,R-00101,MemoryPercent,97.33,80,OK
2026-01-05T23:00:00,AWS,R-00184,CPUPercent,19.47,80,OK
2026-01-05T23:15:00,Azure,R-00275,LatencyMs,12.77,80,OK
2026-01-05T23:30:00,Azure,R-00383,DiskPercent,52.8,80,OK
2026-01-05T23:45:00,Azure,R-00488,MemoryPercent,20.88,80,OK
2026-01-06T00:00:00,Azure,R-00180,LatencyMs,19.09,80,OK
2026-01-06T00:15:00,Azure,R-00025,LatencyMs,86.75,80,Warning
2026-01-06T00:30:00,Azure,R-00029,LatencyMs,24.07,80,OK
2026-01-06T00:45:00,AWS,R-00219,DiskPercent,71.93,80,OK
2026-01-06T01:00:00,Azure,R-00085,DiskPercent,71.94,80,Warning
2026-01-06T01:15:00,Azure,R-00421,MemoryPercent,44.24,80,OK
2026-01-06T01:30:00,AWS,R-00022,CPUPercent,20.12,80,Warning
2026-01-06T01:45:00,AWS,R-00485,MemoryPercent,67.22,80,OK
2026-01-06T02:00:00,Azure,R-00310,DiskPercent,11.17,80,OK
2026-01-06T02:15:00,AWS,R-00144,CPUPercent,37.41,80,OK
2026-01-06T02:30:00,AWS,R-00032,DiskPercent,2.37,80,OK
2026-01-06T02:45:00,AWS,R-00112,CPUPercent,55.47,80,OK
2026-01-06T03:00:00,Azure,R-00011,MemoryPercent,53.91,80,Warning
2026-01-06T03:15:00,Azure,R-00076,LatencyMs,18.95,80,OK
2026-01-06T03:30:00,Azure,R-00044,CPUPercent,45.56,80,OK
2026-01-06T03:45:00,AWS,R-00055,DiskPercent,4.29,80,OK
2026-01-06T04:00:00,AWS,R-00182,DiskPercent,13.78,80,OK
2026-01-06T04:15:00,Azure,R-00429,CPUPercent,64.55,80,Warning
2026-01-06T04:30:00,AWS,R-00302,LatencyMs,64.33,80,Warning
2026-01-06T04:45:00,Azure,R-00488,CPUPercent,41.51,80,OK
2026-01-06T05:00:00,AWS,R-00436,LatencyMs,50.36,80,Warning
2026-01-06T05:15:00,Azure,R-00253,LatencyMs,77.25,80,Warning
2026-01-06T05:30:00,AWS,R-00097,LatencyMs,93.09,80,OK
2026-01-06T05:45:00,AWS,R-00498,CPUPercent,12.96,80,Warning
2026-01-06T06:00:00,AWS,R-00384,DiskPercent,48.91,80,OK
2026-01-06T06:15:00,Azure,R-00452,DiskPercent,5.82,80,OK
2026-01-06T06:30:00,AWS,R-00059,DiskPercent,5.29,80,OK
2026-01-06T06:45:00,AWS,R-00460,MemoryPercent,97.82,80,OK
2026-01-06T07:00:00,Azure,R-00364,DiskPercent,88.2,80,Warning
2026-01-06T07:15:00,AWS,R-00285,DiskPercent,93.13,80,Warning
2026-01-06T07:30:00,AWS,R-00242,LatencyMs,23.54,80,OK
2026-01-06T07:45:00,AWS,R-00017,CPUPercent,39.98,80,OK
2026-01-06T08:00:00,Azure,R-00091,CPUPercent,22.6,80,OK
2026-01-06T08:15:00,AWS,R-00491,CPUPercent,79.39,80,OK
2026-01-06T08:30:00,Azure,R-00327,MemoryPercent,13.1,80,OK
2026-01-06T08:45:00,Azure,R-00213,DiskPercent,27.12,80,OK
2026-01-06T09:00:00,AWS,R-00148,LatencyMs,82.38,80,OK
2026-01-06T09:15:00,AWS,R-00322,MemoryPercent,23.35,80,OK
2026-01-06T09:30:00,Azure,R-00130,LatencyMs,65.03,80,OK
2026-01-06T09:45:00,Azure,R-00401,DiskPercent,98.45,80,OK
2026-01-06T10:00:00,AWS,R-00212,MemoryPercent,20.42,80,OK
2026-01-06T10:15:00,AWS,R-00154,DiskPercent,90.67,80,OK
2026-01-06T10:30:00,AWS,R-00453,DiskPercent,19.85,80,OK
2026-01-06T10:45:00,Azure,R-00211,MemoryPercent,3.32,80,OK
2026-01-06T11:00:00,AWS,R-00462,CPUPercent,41.27,80,OK
2026-01-06T11:15:00,Azure,R-00129,LatencyMs,56.55,80,OK
2026-01-06T11:30:00,AWS,R-00301,CPUPercent,9.03,80,Warning
2026-01-06T11:45:00,AWS,R-00350,CPUPercent,80.03,80,OK
2026-01-06T12:00:00,Azure,R-00244,LatencyMs,12.28,80,OK
2026-01-06T12:15:00,Azure,R-00492,CPUPercent,65.69,80,OK
2026-01-06T12:30:00,AWS,R-00397,LatencyMs,88.21,80,Warning
2026-01-06T12:45:00,AWS,R-00242,LatencyMs,47.05,80,Warning
2026-01-06T13:00:00,Azure,R-00155,MemoryPercent,36.79,80,OK
2026-01-06T13:15:00,AWS,R-00201,MemoryPercent,39.46,80,OK
2026-01-06T13:30:00,Azure,R-00036,DiskPercent,25.97,80,Warning
2026-01-06T13:45:00,AWS,R-00374,CPUPercent,82.26,80,OK
2026-01-06T14:00:00,AWS,R-00144,MemoryPercent,82.67,80,Warning
2026-01-06T14:15:00,AWS,R-00032,CPUPercent,91.28,80,Warning
2026-01-06T14:30:00,Azure,R-00208,CPUPercent,94.93,80,OK
2026-01-06T14:45:00,AWS,R-00133,LatencyMs,7.8,80,OK
2026-01-06T15:00:00,Azure,R-00042,CPUPercent,28.22,80,Warning
2026-01-06T15:15:00,AWS,R-00491,DiskPercent,86.93,80,OK
2026-01-06T15:30:00,AWS,R-00324,MemoryPercent,35.03,80,OK
2026-01-06T15:45:00,Azure,R-00367,DiskPercent,60.0,80,OK
2026-01-06T16:00:00,Azure,R-00471,MemoryPercent,67.89,80,OK
2026-01-06T16:15:00,AWS,R-00180,CPUPercent,36.73,80,OK
2026-01-06T16:30:00,Azure,R-00362,MemoryPercent,5.62,80,OK
2026-01-06T16:45:00,Azure,R-00033,CPUPercent,58.54,80,OK
2026-01-06T17:00:00,Azure,R-00259,MemoryPercent,24.63,80,OK
2026-01-06T17:15:00,Azure,R-00060,LatencyMs,9.36,80,OK
2026-01-06T17:30:00,Azure,R-00036,MemoryPercent,7.48,80,OK
2026-01-06T17:45:00,Azure,R-00415,LatencyMs,92.02,80,OK
2026-01-06T18:00:00,Azure,R-00283,MemoryPercent,59.65,80,OK
2026-01-06T18:15:00,Azure,R-00293,MemoryPercent,82.88,80,OK
2026-01-06T18:30:00,AWS,R-00363,LatencyMs,20.89,80,OK
2026-01-06T18:45:00,AWS,R-00478,LatencyMs,63.84,80,Warning
2026-01-06T19:00:00,Azure,R-00302,CPUPercent,53.05,80,OK
2026-01-06T19:15:00,Azure,R-00409,MemoryPercent,43.93,80,OK
2026-01-06T19:30:00,Azure,R-00411,CPUPercent,74.73,80,OK
2026-01-06T19:45:00,AWS,R-00287,MemoryPercent,22.8,80,OK
2026-01-06T20:00:00,Azure,R-00083,MemoryPercent,54.23,80,OK
2026-01-06T20:15:00,AWS,R-00368,CPUPercent,4.96,80,OK
2026-01-06T20:30:00,Azure,R-00030,MemoryPercent,18.01,80,OK
2026-01-06T20:45:00,Azure,R-00208,CPUPercent,37.58,80,Warning
2026-01-06T21:00:00,AWS,R-00273,CPUPercent,85.09,80,Warning
2026-01-06T21:15:00,AWS,R-00340,LatencyMs,16.28,80,OK
2026-01-06T21:30:00,Azure,R-00030,DiskPercent,77.14,80,OK
2026-01-06T21:45:00,AWS,R-00390,LatencyMs,78.48,80,OK
2026-01-06T22:00:00,Azure,R-00500,DiskPercent,95.87,80,OK
2026-01-06T22:15:00,Azure,R-00470,LatencyMs,48.97,80,OK
2026-01-06T22:30:00,Azure,R-00013,CPUPercent,33.0,80,OK
2026-01-06T22:45:00,AWS,R-00112,CPUPercent,90.64,80,OK
2026-01-06T23:00:00,Azure,R-00004,DiskPercent,44.38,80,Warning
2026-01-06T23:15:00,Azure,R-00281,CPUPercent,59.77,80,OK
2026-01-06T23:30:00,AWS,R-00326,DiskPercent,92.3,80,OK
2026-01-06T23:45:00,AWS,R-00075,LatencyMs,1.63,80,OK
2026-01-07T00:00:00,AWS,R-00325,MemoryPercent,60.65,80,OK
2026-01-07T00:15:00,AWS,R-00002,LatencyMs,10.22,80,OK
2026-01-07T00:30:00,Azure,R-00450,DiskPercent,23.41,80,OK
2026-01-07T00:45:00,AWS,R-00137,CPUPercent,30.04,80,OK
2026-01-07T01:00:00,Azure,R-00257,MemoryPercent,64.87,80,Warning
2026-01-07T01:15:00,Azure,R-00132,MemoryPercent,76.72,80,OK
2026-01-07T01:30:00,AWS,R-00081,CPUPercent,82.31,80,Warning
2026-01-07T01:45:00,Azure,R-00094,DiskPercent,57.92,80,OK
2026-01-07T02:00:00,AWS,R-00413,DiskPercent,3.3,80,OK
2026-01-07T02:15:00,AWS,R-00488,CPUPercent,20.86,80,Warning
2026-01-07T02:30:00,Azure,R-00112,MemoryPercent,14.14,80,OK
2026-01-07T02:45:00,Azure,R-00460,LatencyMs,79.21,80,OK
2026-01-07T03:00:00,Azure,R-00358,LatencyMs,18.79,80,OK
2026-01-07T03:15:00,AWS,R-00246,DiskPercent,24.62,80,OK
2026-01-07T03:30:00,AWS,R-00030,LatencyMs,57.93,80,Warning
2026-01-07T03:45:00,AWS,R-00327,DiskPercent,11.45,80,OK
2026-01-07T04:00:00,AWS,R-00052,CPUPercent,20.83,80,OK
2026-01-07T04:15:00,AWS,R-00202,LatencyMs,21.17,80,OK
2026-01-07T04:30:00,Azure,R-00342,MemoryPercent,96.67,80,OK
2026-01-07T04:45:00,AWS,R-00315,LatencyMs,48.41,80,Warning
2026-01-07T05:00:00,Azure,R-00041,DiskPercent,37.31,80,OK
2026-01-07T05:15:00,AWS,R-00098,DiskPercent,22.5,80,OK
2026-01-07T05:30:00,AWS,R-00263,LatencyMs,35.81,80,OK
2026-01-07T05:45:00,AWS,R-00215,MemoryPercent,67.17,80,OK
2026-01-07T06:00:00,AWS,R-00021,DiskPercent,40.14,80,OK
2026-01-07T06:15:00,Azure,R-00085,LatencyMs,36.3,80,OK
2026-01-07T06:30:00,AWS,R-00179,LatencyMs,40.09,80,Warning
2026-01-07T06:45:00,AWS,R-00035,CPUPercent,22.69,80,OK
2026-01-07T07:00:00,Azure,R-00373,DiskPercent,89.79,80,OK
2026-01-07T07:15:00,AWS,R-00151,DiskPercent,79.67,80,Warning
2026-01-07T07:30:00,Azure,R-00414,MemoryPercent,57.68,80,OK
2026-01-07T07:45:00,AWS,R-00019,CPUPercent,87.36,80,OK
2026-01-07T08:00:00,Azure,R-00271,LatencyMs,46.41,80,Warning
2026-01-07T08:15:00,AWS,R-00398,MemoryPercent,31.4,80,OK
2026-01-07T08:30:00,AWS,R-00247,DiskPercent,81.48,80,OK
2026-01-07T08:45:00,AWS,R-00222,MemoryPercent,11.11,80,OK
2026-01-07T09:00:00,Azure,R-00103,LatencyMs,92.42,80,OK
2026-01-07T09:15:00,Azure,R-00446,DiskPercent,3.23,80,OK
2026-01-07T09:30:00,Azure,R-00159,MemoryPercent,86.79,80,Warning
2026-01-07T09:45:00,AWS,R-00294,CPUPercent,92.54,80,Warning
2026-01-07T10:00:00,Azure,R-00150,MemoryPercent,66.07,80,OK
2026-01-07T10:15:00,Azure,R-00266,LatencyMs,72.88,80,Warning
2026-01-07T10:30:00,Azure,R-00174,MemoryPercent,1.97,80,OK
2026-01-07T10:45:00,AWS,R-00452,CPUPercent,18.14,80,OK
2026-01-07T11:00:00,Azure,R-00094,LatencyMs,58.76,80,OK
2026-01-07T11:15:00,Azure,R-00288,MemoryPercent,92.98,80,OK
2026-01-07T11:30:00,AWS,R-00412,DiskPercent,76.14,80,OK
2026-01-07T11:45:00,AWS,R-00295,LatencyMs,36.69,80,OK
2026-01-07T12:00:00,Azure,R-00319,MemoryPercent,5.79,80,Warning
2026-01-07T12:15:00,AWS,R-00128,LatencyMs,85.39,80,Warning
2026-01-07T12:30:00,Azure,R-00425,LatencyMs,9.87,80,Warning
2026-01-07T12:45:00,AWS,R-00494,MemoryPercent,24.14,80,Warning
2026-01-07T13:00:00,Azure,R-00475,CPUPercent,50.52,80,OK
2026-01-07T13:15:00,AWS,R-00121,DiskPercent,36.0,80,OK
2026-01-07T13:30:00,Azure,R-00025,MemoryPercent,3.38,80,OK
2026-01-07T13:45:00,AWS,R-00480,MemoryPercent,75.99,80,OK
2026-01-07T14:00:00,Azure,R-00122,DiskPercent,71.12,80,OK
2026-01-07T14:15:00,Azure,R-00388,DiskPercent,12.44,80,OK
2026-01-07T14:30:00,AWS,R-00080,CPUPercent,21.68,80,OK
2026-01-07T14:45:00,AWS,R-00110,LatencyMs,6.77,80,OK
2026-01-07T15:00:00,AWS,R-00366,DiskPercent,69.22,80,OK
2026-01-07T15:15:00,AWS,R-00115,CPUPercent,98.85,80,Warning
2026-01-07T15:30:00,Azure,R-00459,CPUPercent,51.3,80,Warning
2026-01-07T15:45:00,Azure,R-00194,LatencyMs,51.57,80,OK
2026-01-07T16:00:00,AWS,R-00222,DiskPercent,95.53,80,OK
2026-01-07T16:15:00,AWS,R-00366,DiskPercent,6.63,80,Warning
2026-01-07T16:30:00,AWS,R-00076,LatencyMs,64.95,80,OK
2026-01-07T16:45:00,Azure,R-00473,DiskPercent,87.01,80,OK
2026-01-07T17:00:00,Azure,R-00120,DiskPercent,50.2,80,Warning
2026-01-07T17:15:00,Azure,R-00290,DiskPercent,80.8,80,OK
2026-01-07T17:30:00,AWS,R-00111,DiskPercent,37.22,80,OK
2026-01-07T17:45:00,AWS,R-00125,LatencyMs,61.01,80,OK
2026-01-07T18:00:00,AWS,R-00423,LatencyMs,41.1,80,OK
2026-01-07T18:15:00,Azure,R-00243,MemoryPercent,76.35,80,OK
2026-01-07T18:30:00,Azure,R-00122,LatencyMs,83.47,80,OK
2026-01-07T18:45:00,AWS,R-00110,MemoryPercent,68.72,80,Warning
2026-01-07T19:00:00,AWS,R-00171,DiskPercent,72.74,80,OK
2026-01-07T19:15:00,AWS,R-00267,MemoryPercent,37.97,80,OK
2026-01-07T19:30:00,AWS,R-00087,LatencyMs,90.48,80,Warning
2026-01-07T19:45:00,Azure,R-00004,CPUPercent,83.42,80,OK
2026-01-07T20:00:00,Azure,R-00322,MemoryPercent,87.67,80,OK
2026-01-07T20:15:00,AWS,R-00464,MemoryPercent,31.8,80,OK
2026-01-07T20:30:00,AWS,R-00367,LatencyMs,23.59,80,OK
2026-01-07T20:45:00,AWS,R-00421,CPUPercent,40.89,80,OK
2026-01-07T21:00:00,Azure,R-00178,MemoryPercent,20.64,80,OK
2026-01-07T21:15:00,Azure,R-00498,DiskPercent,58.47,80,OK
2026-01-07T21:30:00,Azure,R-00313,MemoryPercent,97.57,80,OK
2026-01-07T21:45:00,AWS,R-00321,DiskPercent,33.79,80,OK
2026-01-07T22:00:00,Azure,R-00241,MemoryPercent,8.49,80,OK
2026-01-07T22:15:00,AWS,R-00108,CPUPercent,21.12,80,Warning
2026-01-07T22:30:00,AWS,R-00374,MemoryPercent,34.78,80,OK
2026-01-07T22:45:00,AWS,R-00393,MemoryPercent,89.42,80,OK
2026-01-07T23:00:00,AWS,R-00245,LatencyMs,95.78,80,OK
2026-01-07T23:15:00,AWS,R-00232,LatencyMs,63.76,80,OK
2026-01-07T23:30:00,AWS,R-00225,CPUPercent,33.43,80,OK
2026-01-07T23:45:00,AWS,R-00071,CPUPercent,92.78,80,OK
2026-01-08T00:00:00,AWS,R-00421,LatencyMs,5.94,80,OK
2026-01-08T00:15:00,Azure,R-00245,MemoryPercent,85.75,80,Warning
2026-01-08T00:30:00,AWS,R-00354,DiskPercent,31.06,80,OK
2026-01-08T00:45:00,AWS,R-00348,DiskPercent,29.81,80,OK
2026-01-08T01:00:00,AWS,R-00123,DiskPercent,25.42,80,Warning
2026-01-08T01:15:00,Azure,R-00345,CPUPercent,84.09,80,OK
2026-01-08T01:30:00,Azure,R-00204,CPUPercent,82.45,80,Warning
2026-01-08T01:45:00,AWS,R-00154,CPUPercent,1.26,80,Warning
2026-01-08T02:00:00,AWS,R-00047,LatencyMs,75.71,80,OK
2026-01-08T02:15:00,AWS,R-00218,LatencyMs,43.3,80,OK
2026-01-08T02:30:00,Azure,R-00128,DiskPercent,40.27,80,Warning
2026-01-08T02:45:00,AWS,R-00255,MemoryPercent,54.37,80,OK
2026-01-08T03:00:00,AWS,R-00277,MemoryPercent,73.98,80,Warning
2026-01-08T03:15:00,AWS,R-00221,CPUPercent,21.89,80,OK
2026-01-08T03:30:00,Azure,R-00210,DiskPercent,15.64,80,OK
2026-01-08T03:45:00,Azure,R-00418,CPUPercent,55.62,80,OK
2026-01-08T04:00:00,AWS,R-00247,CPUPercent,30.47,80,Warning
2026-01-08T04:15:00,Azure,R-00005,LatencyMs,20.07,80,OK
2026-01-08T04:30:00,Azure,R-00237,MemoryPercent,39.82,80,Warning
2026-01-08T04:45:00,Azure,R-00156,MemoryPercent,41.75,80,OK
2026-01-08T05:00:00,AWS,R-00115,MemoryPercent,22.24,80,OK
2026-01-08T05:15:00,AWS,R-00242,LatencyMs,19.31,80,OK
2026-01-08T05:30:00,AWS,R-00059,DiskPercent,98.09,80,OK
2026-01-08T05:45:00,AWS,R-00357,CPUPercent,82.16,80,OK
2026-01-08T06:00:00,AWS,R-00119,LatencyMs,21.53,80,OK
2026-01-08T06:15:00,Azure,R-00020,LatencyMs,48.9,80,Warning
2026-01-08T06:30:00,AWS,R-00183,DiskPercent,77.41,80,OK
2026-01-08T06:45:00,AWS,R-00172,LatencyMs,12.1,80,OK
2026-01-08T07:00:00,AWS,R-00500,LatencyMs,98.61,80,OK
2026-01-08T07:15:00,AWS,R-00431,CPUPercent,30.04,80,Warning
2026-01-08T07:30:00,Azure,R-00141,CPUPercent,95.06,80,OK
2026-01-08T07:45:00,AWS,R-00226,MemoryPercent,84.06,80,OK
2026-01-08T08:00:00,Azure,R-00435,CPUPercent,26.73,80,OK
2026-01-08T08:15:00,Azure,R-00017,MemoryPercent,65.15,80,Warning
2026-01-08T08:30:00,AWS,R-00416,LatencyMs,49.46,80,OK
2026-01-08T08:45:00,AWS,R-00234,MemoryPercent,39.39,80,OK
2026-01-08T09:00:00,AWS,R-00120,CPUPercent,40.99,80,Warning
2026-01-08T09:15:00,Azure,R-00365,DiskPercent,45.8,80,OK
2026-01-08T09:30:00,Azure,R-00066,LatencyMs,39.13,80,Warning
2026-01-08T09:45:00,Azure,R-00030,CPUPercent,35.29,80,OK
2026-01-08T10:00:00,AWS,R-00252,LatencyMs,69.99,80,OK
2026-01-08T10:15:00,AWS,R-00453,CPUPercent,91.67,80,Warning
2026-01-08T10:30:00,AWS,R-00218,MemoryPercent,20.47,80,OK
2026-01-08T10:45:00,AWS,R-00259,LatencyMs,24.45,80,OK
2026-01-08T11:00:00,Azure,R-00354,CPUPercent,42.07,80,OK
2026-01-08T11:15:00,AWS,R-00397,MemoryPercent,30.28,80,Warning
2026-01-08T11:30:00,AWS,R-00057,MemoryPercent,27.25,80,Warning
2026-01-08T11:45:00,AWS,R-00123,LatencyMs,51.03,80,OK
2026-01-08T12:00:00,AWS,R-00072,MemoryPercent,90.43,80,OK
2026-01-08T12:15:00,AWS,R-00287,MemoryPercent,91.91,80,OK
2026-01-08T12:30:00,AWS,R-00146,MemoryPercent,52.9,80,OK
2026-01-08T12:45:00,AWS,R-00126,LatencyMs,41.02,80,OK
